filename,PQI,PNI,Species_Predicted,Species_Confidence,COL1A1_Corrected,COL1A2_Corrected,COL1A1_to_COL1A2_Ratio,COL3A1_Peaks,Mean_PPM_Error,Std_PPM_Error,Mean_Confidence,Total_Ion_Count,Ratio_QC,Fetal_Markers,Age_Category,filename_match
SENS__J4_L15.txt,1.0,,Dipnotetrapodomorpha,0.4035187287173666,18834228.0,45938009.0,0.409992257174228,4563.0,-0.00836205249269432,0.7837006794400385,71.70144592092821,53520747.0,FAIL,1,Young,SENS__J4_L15
SENS__J4_L5.txt,,,Dipnotetrapodomorpha,0.5428868316644625,18275568.0,18493233.2,0.9882300083686827,3954.0,-0.05901027230360417,0.9429868003856232,71.19795313456176,30100954.0,FAIL,1,Young,SENS__J4_L5
SENS__J4_M1.txt,1.0,,Dipnotetrapodomorpha,0.4073309241094476,10045050.0,19424481.7,0.517133489332691,4036.0,0.01569820034810574,0.8331721614827939,71.68770557150653,26660177.0,FAIL,1,Young,SENS__J4_M1
SENS__J59_M12.txt,,,Dipnotetrapodomorpha,0.8113207547169812,231537.0,215528.30000000002,1.0742765567213215,331.0,-0.5163130965860651,1.7608841767609096,67.86343105566688,1032147.0,FAIL,1,Young,SENS__J59_M12
SENS__J59_M19.txt,1.0,,Bovidae,0.4456102147876868,12628977.0,13409969.3,0.9417603215542036,4056.0,0.09579293189914914,0.9298376978612991,70.63290013316569,24453536.0,FAIL,1,Young,SENS__J59_M19
SENS__J59_M5.txt,1.0,,Bovidae,0.3492728617204831,30305835.0,12895808.9,2.350053047079505,2388.0,0.053140846449593875,0.9767202576737025,70.95366027191982,24249759.0,FAIL,1,Young,SENS__J59_M5
SENS__J603_M15.txt,,,Dipnotetrapodomorpha,0.3455004791358132,37068456.0,36378806.1,1.0189574638074776,5143.0,-0.06377882621244081,0.9578080651207505,70.72418794321459,67958146.0,FAIL,1,Young,SENS__J603_M15
SENS__J603_M22.txt,,,Dipnotetrapodomorpha,0.5378876781223806,19212255.0,10966498.4,1.7519042359045072,5602.0,0.06933256758588353,0.9022713111338587,70.97341958978332,39109673.0,FAIL,1,Young,SENS__J603_M22
SENS__J603_M8.txt,,,Dipnotetrapodomorpha,0.45491062462341836,33521295.0,9522815.9,3.5201032291299468,1636.0,-0.03451247835397431,1.3517501206461726,67.10569085310759,25116759.0,FAIL,1,Young,SENS__J603_M8
SENS__J8_L16.txt,1.0,,Dipnotetrapodomorpha,0.528556098724216,18183138.0,7475991.9,2.432204079835881,3839.0,0.22586849362600112,1.1428141476023286,69.35797634683912,20361635.0,FAIL,1,Young,SENS__J8_L16
