sample_id,species,confidence,confidence_category,notes,evidence_Cervus,evidence_Bos,evidence_Ovis,evidence_Capra
SENS__J59_M12.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.47833189851012947,0.47833189851012947,0.47833189851012947,0.47833189851012947
SENS__J59_M19.txt,Goat,0.9,High,ɑ2 757: Capra pattern detected (3077/3093 signal=892),0.9903015956925802,0.4902988256425771,0.4902988256425771,0.4902988256425771
SENS__J59_M5.txt,Sheep/Goat,0.6,Low,"ɑ1 586: Ovis/Capra, ɑ2 757 ambiguous",0.49233569447881476,0.49233569447881476,0.49233569447881476,0.49233569447881476
SENS__J603_M15.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=250.9:1),0.9916558904123167,0.49166107419226746,0.49166107419226746,0.49166107419226746
SENS__J603_M22.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=12.2:1),0.9923571898692978,0.49236632854360957,0.49236632854360957,0.49236632854360957
SENS__J603_M8.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=69.4:1),0.9870883358048712,0.48708259214219957,0.48708259214219957,0.48708259214219957
SENS__J8_L16.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=1394.0:1),0.48640204548974286,0.48640204548974286,0.48640204548974286,0.48640204548974286
SENS__J8_L6.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=33.4:1),0.9893415045586302,0.4893449441454268,0.4893449441454268,0.4893449441454268
SENS__J8_M2.txt,Sheep/Goat,0.6,Low,"ɑ1 586: Ovis/Capra, ɑ2 757 ambiguous",0.48451777819532826,0.48451777819532826,0.48451777819532826,0.48451777819532826
V100_K11.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=31.9:1),0.4881285083570426,0.4881285083570426,0.4881285083570426,0.4881285083570426
V100_K16.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=35.8:1),0.9812069296717356,0.4811734492849776,0.4811734492849776,0.4811734492849776
V100_K6.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=26.0:1),0.9906203756659455,0.49061802431963913,0.49061802431963913,0.49061802431963913
V101_K12.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=3.8:1),0.9917966870317982,0.49177264827103045,0.49177264827103045,0.49177264827103045
V101_K17.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=106.7:1),0.9848474951154655,0.4848293369285498,0.4848293369285498,0.4848293369285498
V101_K7.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=65.5:1),0.9889987727118332,0.48898171110207245,0.48898171110207245,0.48898171110207245
V103_I12.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.47283401840101713,0.47283401840101713,0.47283401840101713,0.47283401840101713
V103_I19.txt,Bovidae,0.5,Low,COL3A1 and hydroxylation patterns ambiguous; Diagnostic masses inconclusive - family level only,0.990265019417228,0.4902616296231783,0.4902616296231783,0.4902616296231783
V103_I5.txt,Goat,0.75,Medium,Hydroxylation pattern suggests Capra (score=2.19),0.4825701296000352,0.4825701296000352,0.4825701296000352,0.4825701296000352
V104_I13.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.4822692917622754,0.4822692917622754,0.4822692917622754,0.4822692917622754
V104_I20.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=15.0:1),0.9843293740546029,0.4840448462707696,0.4840448462707696,0.4840448462707696
V104_I6.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=48.1:1),0.9876230854703663,0.48757797207644177,0.48757797207644177,0.48757797207644177
V105_K13.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=3.4:1),0.979220153845938,0.47914781838061843,0.47914781838061843,0.47914781838061843
V105_K18.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=3.4:1),0.4920025799191339,0.4920025799191339,0.4920025799191339,0.4920025799191339
V105_K8.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.4790848561767098,0.4790848561767098,0.4790848561767098,0.4790848561767098
V106_A19.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=3.8:1),0.9934114319048444,0.49339808444849015,0.49339808444849015,0.49339808444849015
V106_A9.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=9.6:1),0.9891614907291626,0.4891490879333433,0.4891490879333433,0.4891490879333433
V106_C6.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=5.5:1),0.9906401259484945,0.49062439639537886,0.49062439639537886,0.49062439639537886
V107_A10.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=38.3:1),0.9886532463886328,0.48701473646227245,0.48701473646227245,0.48701473646227245
V107_A20.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=71.1:1),0.9892204811967673,0.48723060245537264,0.48723060245537264,0.48723060245537264
V107_C7.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=34.0:1),0.9883899868280204,0.4883738572392174,0.4883738572392174,0.4883738572392174
V108_C18.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=6.1:1),0.4893562790548289,0.4893562790548289,0.4893562790548289,0.4893562790548289
V108_C8.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=4.3:1),0.9884189369032343,0.4884046895141475,0.4884046895141475,0.4884046895141475
V108_E5.txt,Goat,0.9,High,ɑ2 757: Capra pattern detected (3077/3093 signal=40675),0.985627852087418,0.48561726900305785,0.48561726900305785,0.48561726900305785
V10_E15.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=17.5:1),0.9928531738310185,0.49284850006120795,0.49284850006120795,0.49284850006120795
V10_G1.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=14.4:1),0.48776743821245105,0.48776743821245105,0.48776743821245105,0.48776743821245105
V10_G11.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=4.2:1),0.99084087413101,0.49083708145209765,0.49083708145209765,0.49083708145209765
V110_C19.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.47341867357359546,0.47341867357359546,0.47341867357359546,0.47341867357359546
V110_C9.txt,Goat,0.75,Medium,Hydroxylation pattern suggests Capra (score=0.96),0.48078716240126185,0.48078716240126185,0.48078716240126185,0.48078716240126185
V110_E6.txt,Bovidae,0.5,Low,COL3A1 and hydroxylation patterns ambiguous; Diagnostic masses inconclusive - family level only,0.9815512105947428,0.48059261327499164,0.48059261327499164,0.48059261327499164
V113_C10.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=11.4:1),0.48181889518023935,0.48181889518023935,0.48181889518023935,0.48181889518023935
V113_C20.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=9.4:1),0.4871685191109726,0.4871685191109726,0.4871685191109726,0.4871685191109726
V113_E7.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.9494541977361273,0.44644059906336875,0.44644059906336875,0.44644059906336875
V114_C11.txt,Sheep/Goat,0.6,Low,"ɑ1 586: Ovis/Capra, ɑ2 757 ambiguous",0.4908786113253628,0.4908786113253628,0.4908786113253628,0.4908786113253628
V114_C21.txt,Sheep/Goat,0.6,Low,"ɑ1 586: Ovis/Capra, ɑ2 757 ambiguous",0.48078855995099146,0.48078855995099146,0.48078855995099146,0.48078855995099146
V114_E8.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=37.2:1),0.49009305542279347,0.49009305542279347,0.49009305542279347,0.49009305542279347
V115_I14.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=240.2:1),0.9867913701401982,0.48655739775970686,0.48655739775970686,0.48655739775970686
V115_I21.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=3018.0:1),0.4914166261855173,0.4914166261855173,0.4914166261855173,0.4914166261855173
V115_I7.txt,Sheep/Goat,0.6,Low,"ɑ2 757 ambiguous: Ovis=0, Capra=0",0.4876227922583011,0.4876227922583011,0.4876227922583011,0.4876227922583011
V11_I24.txt,Goat,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Capra (ratio=2.7:1),0.47910401877905295,0.47910401877905295,0.47910401877905295,0.47910401877905295
V11_J10.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=132.5:1),0.49164755297960594,0.49164755297960594,0.49164755297960594,0.49164755297960594
V11_J20.txt,Goat,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Capra (ratio=2.9:1),0.9875975227513869,0.4875872330832229,0.4875872330832229,0.4875872330832229
V12_J1.txt,Sheep/Goat,0.6,Low,"ɑ1 586: Ovis/Capra, ɑ2 757 ambiguous",0.4899838348105565,0.4899838348105565,0.4899838348105565,0.4899838348105565
V12_J11.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=7.4:1),0.4866951076513074,0.4866951076513074,0.4866951076513074,0.4866951076513074
V12_J21.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=3.8:1),0.9910864893653077,0.491088664867086,0.491088664867086,0.491088664867086
V14_E16.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=4.5:1),0.9934194615967875,0.4934125766362825,0.4934125766362825,0.4934125766362825
V14_G12.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=2.6:1),0.4932481240391996,0.4932481240391996,0.4932481240391996,0.4932481240391996
V14_G2.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=3.7:1),0.9933154599435552,0.49329769686597036,0.49329769686597036,0.49329769686597036
V16_J12.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=13.0:1),0.9860214325696854,0.48597688685948837,0.48597688685948837,0.48597688685948837
V16_J2.txt,Bovidae,0.5,Low,COL3A1 and hydroxylation patterns ambiguous; Diagnostic masses inconclusive - family level only,0.9908360766182867,0.49084334550131115,0.49084334550131115,0.49084334550131115
V16_J22.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=7.9:1),0.987528432159329,0.487507087571211,0.487507087571211,0.487507087571211
V17_E17.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=4.9:1),0.49327651195876454,0.49327651195876454,0.49327651195876454,0.49327651195876454
V17_G13.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=16.4:1),0.49292083854544355,0.49292083854544355,0.49292083854544355,0.49292083854544355
V17_G3.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=47.4:1),0.4868145465024021,0.4868145465024021,0.4868145465024021,0.4868145465024021
V18_E18.txt,Bovidae,0.5,Low,COL3A1 and hydroxylation patterns ambiguous; Diagnostic masses inconclusive - family level only,0.9890646815804705,0.48904225609628904,0.48904225609628904,0.48904225609628904
V18_G14.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=6.1:1),0.992049065226895,0.49203787846892566,0.49203787846892566,0.49203787846892566
V18_G4.txt,Bovidae,0.4,Low,No COL3A1 or hydroxylation markers found; Diagnostic masses inconclusive - family level only,0.4790185684989826,0.4790185684989826,0.4790185684989826,0.4790185684989826
V19_J13.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=5.2:1),0.4891880223614792,0.4891880223614792,0.4891880223614792,0.4891880223614792
V19_J23.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=3.0:1),0.4859168911788422,0.4859168911788422,0.4859168911788422,0.4859168911788422
V19_J3.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=5.5:1),0.48878749548058653,0.48878749548058653,0.48878749548058653,0.48878749548058653
V21_E19.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=22.2:1),0.9887324963231414,0.4887318724898312,0.4887318724898312,0.4887318724898312
V21_G15.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=12.5:1),0.9933867296052303,0.4933879341735417,0.4933879341735417,0.4933879341735417
V21_G5.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=17.7:1),0.9913694552189993,0.49135108196007987,0.49135108196007987,0.49135108196007987
V22_J14.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=7.3:1),0.9879543091652221,0.4879563744006913,0.4879563744006913,0.4879563744006913
V22_J24.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=12.2:1),0.4889817340671484,0.4889817340671484,0.4889817340671484,0.4889817340671484
V22_J4.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=6.0:1),0.9916336744692502,0.49164444897870097,0.49164444897870097,0.49164444897870097
V25_E20.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=15.3:1),0.9842788079102294,0.48428545206025336,0.48428545206025336,0.48428545206025336
V25_G16.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=8.8:1),0.9868832568741093,0.48688777222471824,0.48688777222471824,0.48688777222471824
V25_G6.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=7.5:1),0.9905279710268555,0.4905300197963923,0.4905300197963923,0.4905300197963923
V26_J15.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=4.2:1),0.9893203887909179,0.489319113463323,0.489319113463323,0.489319113463323
V26_J5.txt,Sheep/Goat,0.6,Low,"ɑ1 586: Ovis/Capra, ɑ2 757 ambiguous",0.9894265135448852,0.48941623154034053,0.48941623154034053,0.48941623154034053
V26_K1.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=2.4:1),0.9885904956786478,0.48858529401765877,0.48858529401765877,0.48858529401765877
V28_J16.txt,Calf,0.8,High,ɑ1 586: Bos dominant (ratio=3.1:1),0.9909689926263827,0.49095798879393215,0.49095798879393215,0.49095798879393215
V28_J6.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=8.2:1),0.48607282679263775,0.48607282679263775,0.48607282679263775,0.48607282679263775
V28_K2.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=15.5:1),0.982487835208603,0.48079202241561303,0.48079202241561303,0.48079202241561303
V2_C13.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=4.9:1),0.9889931035998103,0.4889806095437109,0.4889806095437109,0.4889806095437109
V2_C24.txt,Goat,0.85,High,ɑ2 757: Capra pattern dominant (ratio=25.3:1),0.9913818087337716,0.4913825484203199,0.4913825484203199,0.4913825484203199
V2_E10.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=9.5:1),0.990522445867462,0.490522130566864,0.490522130566864,0.490522130566864
V30_J17.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=7.7:1),0.9907229772313475,0.4907173236876887,0.4907173236876887,0.4907173236876887
V30_J7.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=3.4:1),0.9924427252403294,0.49234588014416547,0.49234588014416547,0.49234588014416547
V30_K3.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=8.0:1),0.9934811905146317,0.4934813513779413,0.4934813513779413,0.4934813513779413
V36_E21.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=2.2:1),0.4910791781088879,0.4910791781088879,0.4910791781088879,0.4910791781088879
V36_G17.txt,Sheep,0.9,High,ɑ1 586: Ovis/Capra + ɑ2 757: Ovis pattern (ratio=2.0:1),0.48405519933081076,0.48405519933081076,0.48405519933081076,0.48405519933081076
V36_G7.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=2.1:1),0.4900194351966459,0.4900194351966459,0.4900194351966459,0.4900194351966459
V3_C14.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=22.8:1),0.9937095719989537,0.49369949123050555,0.49369949123050555,0.49369949123050555
V3_E1.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=24.3:1),0.986932894216136,0.48692688168074566,0.48692688168074566,0.48692688168074566
V3_E11.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=56.7:1),0.9824065281070002,0.47830745889041204,0.47830745889041204,0.47830745889041204
V45_E22.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=2.2:1),0.9911893411076906,0.49118070015529014,0.49118070015529014,0.49118070015529014
V45_G18.txt,Sheep,0.8,High,ɑ1 586: Ovis/Capra dominant + ɑ2 757: Ovis (ratio=2.2:1),0.9933744574345023,0.49337546697440876,0.49337546697440876,0.49337546697440876
